survey_id;vol_id;numero_vol;date_vol;route;courrier;classe;note_globale;note_confort;note_repas;note_divertissement;note_equipage;note_ponctualite;note_enregistrement;nps_categorie;recommandation;type_voyageur;programme_fidelite;nationalite
SAT-018776;VOL-031179;AF7134;2024-06-11;ORY → NCE;Court-courrier;Économique;8.0;6.9;9.3;5.9;10.0;9.0;6.7;Passif;Non;Affaires;Silver;Brésilienne
SAT-018777;VOL-045247;AF0304;2025-02-05;CDG → BKK;Long-courrier;Économique;8.1;8.2;8.1;7.4;6.7;9.4;9.2;Passif;Oui;Loisirs;Explorer;Américaine
SAT-018778;VOL-043261;AF0251;2025-01-02;CDG → GIG;Long-courrier;Économique;5.9;7.3;4.2;5.2;8.5;1.0;9.2;Détracteur;Oui;Loisirs;Non inscrit;Allemande
SAT-018779;VOL-048304;AF1334;2025-03-30;CDG → TLV;Moyen-courrier;Économique;7.2;7.8;6.9;4.7;7.0;9.8;6.7;Passif;Oui;Affaires;Non inscrit;Française
SAT-018780;VOL-013827;AF0228;2023-08-21;CDG → YUL;Long-courrier;Économique;8.9;9.4;8.8;8.7;9.6;8.1;6.3;Passif;Oui;Famille;Non inscrit;Américaine
SAT-018781;VOL-043075;AF1187;2024-12-30;CDG → VIE;Court-courrier;Business;6.8;7.9;8.5;6.6;5.3;4.4;4.7;Détracteur;Peut-être;Affaires;Gold;Allemande
SAT-018782;VOL-015112;AF1278;2023-09-12;CDG → ABJ;Moyen-courrier;Économique;8.3;6.7;7.4;6.8;6.8;8.8;10.0;Passif;Oui;Loisirs;Non inscrit;Française
SAT-018783;VOL-050232;AF7607;2025-05-02;CDG → LYS;Court-courrier;Économique;7.8;9.7;5.2;8.5;8.4;6.9;7.8;Passif;Oui;Solo;Non inscrit;Française
SAT-018784;VOL-042341;AF7620;2024-12-18;CDG → BOD;Court-courrier;Business;7.3;7.3;5.1;8.9;6.9;8.6;3.9;Passif;Oui;Affaires;Gold;Brésilienne
SAT-018785;VOL-016898;AF1204;2023-10-12;CDG → ATH;Moyen-courrier;Business;8.1;8.0;8.6;8.3;8.2;9.9;7.6;Passif;Oui;Affaires;Non inscrit;Française
SAT-018786;VOL-032814;AF7128;2024-07-09;ORY → MRS;Court-courrier;Business;8.2;8.9;7.1;8.2;9.2;8.8;6.7;Passif;Oui;Loisirs;Explorer;Américaine
SAT-018787;VOL-015427;AF7607;2023-09-17;CDG → LYS;Court-courrier;Business;9.4;9.8;9.8;9.5;9.7;8.5;8.2;Promoteur;Oui;Loisirs;Non inscrit;Française
SAT-018788;VOL-027108;AF0286;2024-04-02;CDG → NRT;Long-courrier;Économique;7.7;7.6;7.3;6.8;10.0;5.8;7.6;Passif;Non;Famille;Non inscrit;Britannique
SAT-018789;VOL-007102;AF7613;2023-05-01;CDG → TLS;Court-courrier;Business;7.7;7.3;5.6;10.0;9.4;9.1;5.4;Passif;Peut-être;Famille;Non inscrit;Française
SAT-018790;VOL-024864;AF7145;2024-02-23;ORY → NTE;Court-courrier;Économique;7.7;6.4;5.2;10.0;7.9;9.7;5.6;Passif;Oui;Affaires;Non inscrit;Française
SAT-018791;VOL-031015;AF1200;2024-06-08;CDG → ARN;Court-courrier;Économique;7.9;6.3;6.6;6.9;10.0;8.5;7.7;Passif;Oui;Loisirs;Non inscrit;Allemande
SAT-018792;VOL-049933;AF1334;2025-04-28;CDG → TLV;Moyen-courrier;Premium Éco;9.2;9.9;8.1;8.1;9.5;8.9;6.0;Promoteur;Oui;Famille;Non inscrit;Britannique
SAT-018793;VOL-008980;AF1157;2023-06-01;CDG → AMS;Court-courrier;Premium Éco;7.6;6.8;9.8;5.7;6.1;9.0;8.7;Passif;Oui;Famille;Silver;Autre
SAT-018794;VOL-029668;AF7600;2024-05-15;CDG → MRS;Court-courrier;Premium Éco;7.8;7.9;7.0;6.6;8.4;9.4;8.0;Passif;Non;Famille;Non inscrit;Allemande
SAT-018795;VOL-048321;AF1263;2025-03-31;CDG → CMN;Court-courrier;Business;8.3;7.9;10.0;8.7;7.6;8.4;9.4;Passif;Non;Affaires;Non inscrit;Américaine
SAT-018796;VOL-003954;AF1157;2023-03-08;CDG → AMS;Court-courrier;Économique;7.1;3.2;8.0;6.4;6.5;9.3;8.6;Passif;Oui;Loisirs;Non inscrit;Autre
SAT-018797;VOL-005911;AF7128;2023-04-10;ORY → MRS;Court-courrier;Économique;7.3;5.8;5.8;7.0;9.1;9.0;5.0;Passif;Oui;Affaires;Silver;Brésilienne
SAT-018798;VOL-036677;AF7132;2024-09-13;ORY → TLS;Court-courrier;Business;8.9;6.2;10.0;8.4;10.0;10.0;8.8;Passif;Non;Affaires;Non inscrit;Autre
SAT-018799;VOL-051135;AF1330;2025-05-17;CDG → DOH;Moyen-courrier;Économique;7.7;7.2;8.1;8.3;5.5;10.0;7.5;Passif;Oui;Affaires;Explorer;Française
SAT-018800;VOL-010695;AF0320;2023-06-30;CDG → SIN;Long-courrier;Économique;8.4;10.0;8.0;6.4;8.4;9.0;7.9;Passif;Oui;Famille;Explorer;Française
SAT-018801;VOL-023904;AF0232;2024-02-06;CDG → MIA;Long-courrier;Économique;5.9;6.5;7.4;4.1;7.5;2.5;7.5;Détracteur;Peut-être;Loisirs;Non inscrit;Américaine
SAT-018802;VOL-044189;AF7626;2025-01-17;CDG → NTE;Court-courrier;Économique;7.5;5.7;6.9;7.8;9.5;8.1;7.3;Passif;Oui;Loisirs;Silver;Britannique
SAT-018803;VOL-045122;AF1209;2025-02-03;CDG → IST;Moyen-courrier;Économique;7.3;4.8;3.3;7.4;7.8;10.0;8.7;Passif;Oui;Loisirs;Explorer;Allemande
SAT-018804;VOL-010097;AF7143;2023-06-20;ORY → LYS;Court-courrier;Business;6.6;5.7;8.1;3.0;7.9;7.7;7.9;Détracteur;Oui;Loisirs;Non inscrit;Américaine
SAT-018805;VOL-047137;AF1182;2025-03-10;CDG → MUC;Court-courrier;Premium Éco;6.9;8.7;5.2;7.0;10.0;1.0;7.8;Détracteur;Oui;Affaires;Non inscrit;Britannique
SAT-018806;VOL-039134;AF1182;2024-10-25;CDG → MUC;Court-courrier;Économique;8.0;8.8;6.4;7.4;8.7;8.0;8.8;Passif;Non;Famille;Non inscrit;Autre
SAT-018807;VOL-029496;AF1187;2024-05-12;CDG → VIE;Court-courrier;Économique;8.0;6.0;3.7;8.3;8.3;10.0;7.5;Passif;Peut-être;Loisirs;Non inscrit;Allemande
SAT-018808;VOL-039739;AF0232;2024-11-04;CDG → MIA;Long-courrier;Économique;7.6;8.9;5.7;7.2;7.7;8.7;8.5;Passif;Oui;Loisirs;Non inscrit;Japonaise
SAT-018809;VOL-029688;AF1267;2024-05-15;CDG → ALG;Court-courrier;Économique;6.0;5.3;6.9;7.2;7.7;7.7;5.2;Détracteur;Oui;Affaires;Silver;Brésilienne
SAT-018810;VOL-012833;AF0341;2023-08-05;CDG → FDF;Long-courrier;Économique;7.3;7.7;4.8;8.2;5.9;9.5;6.4;Passif;Oui;Loisirs;Non inscrit;Française
SAT-018811;VOL-011395;AF1263;2023-07-12;CDG → CMN;Court-courrier;Économique;7.2;6.0;6.1;7.5;8.3;10.0;6.6;Passif;Peut-être;Solo;Non inscrit;Française
SAT-018812;VOL-046093;AF0284;2025-02-20;CDG → JNB;Long-courrier;Économique;6.7;6.8;5.3;9.0;6.9;1.0;9.7;Détracteur;Oui;Famille;Explorer;Britannique
SAT-018813;VOL-009855;AF0292;2023-06-16;CDG → PVG;Long-courrier;Économique;7.5;8.7;8.6;6.9;9.0;9.0;4.9;Passif;Oui;Famille;Explorer;Américaine
SAT-018814;VOL-051488;AF7143;2025-05-23;ORY → LYS;Court-courrier;Économique;7.8;6.3;9.5;8.2;9.4;2.8;8.7;Passif;Peut-être;Loisirs;Explorer;Japonaise
SAT-018815;VOL-010752;AF1187;2023-07-01;CDG → VIE;Court-courrier;Économique;8.6;8.6;7.2;8.3;9.8;10.0;5.7;Passif;Oui;Loisirs;Explorer;Américaine
SAT-018816;VOL-010030;AF1263;2023-06-19;CDG → CMN;Court-courrier;Économique;7.0;6.0;5.4;6.1;8.0;7.1;8.1;Passif;Oui;Affaires;Non inscrit;Japonaise
SAT-018817;VOL-033669;AF0235;2024-07-25;CDG → ATL;Long-courrier;Économique;6.7;8.1;6.3;5.8;7.9;2.7;9.0;Détracteur;Oui;Affaires;Non inscrit;Autre
SAT-018818;VOL-017735;AF0247;2023-10-26;CDG → GRU;Long-courrier;Économique;5.9;4.3;4.9;4.5;6.8;8.5;6.6;Détracteur;Oui;Affaires;Non inscrit;Française
SAT-018819;VOL-049664;AF7600;2025-04-23;CDG → MRS;Court-courrier;Premium Éco;8.4;9.5;5.9;8.3;9.5;10.0;5.9;Passif;Oui;Loisirs;Gold;Autre
SAT-018820;VOL-044307;AF0341;2025-01-20;CDG → FDF;Long-courrier;Économique;8.5;9.3;7.3;9.9;8.1;10.0;6.5;Passif;Peut-être;Loisirs;Gold;Française
SAT-018821;VOL-038287;AF0216;2024-10-11;CDG → LAX;Long-courrier;Économique;6.9;6.0;2.5;6.4;8.2;9.6;6.7;Détracteur;Oui;Affaires;Non inscrit;Américaine
SAT-018822;VOL-029593;AF1209;2024-05-14;CDG → IST;Moyen-courrier;Business;8.6;7.8;6.0;8.0;9.0;10.0;9.1;Passif;Oui;Loisirs;Non inscrit;Française
SAT-018823;VOL-026458;AF0286;2024-03-21;CDG → NRT;Long-courrier;Business;9.0;7.9;7.1;8.7;8.5;9.7;7.6;Promoteur;Peut-être;Affaires;Explorer;Française
SAT-018824;VOL-026198;AF0228;2024-03-17;CDG → YUL;Long-courrier;Économique;8.5;7.0;6.9;7.8;8.2;10.0;9.9;Passif;Peut-être;Loisirs;Silver;Autre
SAT-018825;VOL-017281;AF1152;2023-10-19;CDG → LHR;Court-courrier;Économique;7.0;9.6;8.0;3.1;9.3;10.0;4.6;Passif;Oui;Affaires;Non inscrit;Chinoise
SAT-018826;VOL-036530;AF7607;2024-09-10;CDG → LYS;Court-courrier;Économique;8.9;7.6;6.2;9.4;9.0;9.9;8.3;Passif;Oui;Affaires;Non inscrit;Autre
SAT-018827;VOL-020112;AF7626;2023-12-04;CDG → NTE;Court-courrier;Business;8.5;8.7;10.0;7.1;8.3;8.5;7.1;Passif;Oui;Loisirs;Non inscrit;Autre
SAT-018828;VOL-017990;AF1176;2023-10-30;CDG → BCN;Court-courrier;Économique;8.0;5.2;9.5;9.3;9.4;10.0;4.9;Passif;Peut-être;Solo;Explorer;Autre
SAT-018829;VOL-017785;AF0338;2023-10-27;CDG → PTP;Long-courrier;Économique;7.6;7.3;6.5;5.5;7.4;9.3;7.9;Passif;Non;Loisirs;Explorer;Française
SAT-018830;VOL-024224;AF7607;2024-02-13;CDG → LYS;Court-courrier;Économique;7.2;6.3;6.8;6.6;9.9;8.7;5.7;Passif;Oui;Loisirs;Gold;Française
SAT-018831;VOL-001677;AF1182;2023-01-29;CDG → MUC;Court-courrier;Premium Éco;6.3;7.7;4.2;5.8;6.3;8.8;7.7;Détracteur;Oui;Loisirs;Non inscrit;Américaine
SAT-018832;VOL-047884;AF1330;2025-03-23;CDG → DOH;Moyen-courrier;Économique;7.7;5.2;10.0;7.9;8.3;9.2;9.0;Passif;Oui;Loisirs;Non inscrit;Autre
SAT-018833;VOL-000092;AF0247;2023-01-02;CDG → GRU;Long-courrier;Économique;8.1;9.3;5.9;4.8;9.3;8.7;6.9;Passif;Oui;Solo;Explorer;Autre
SAT-018834;VOL-037090;AF0223;2024-09-20;CDG → SFO;Long-courrier;Économique;6.6;5.5;2.5;5.2;8.0;9.4;5.7;Détracteur;Oui;Solo;Non inscrit;Française
SAT-018835;VOL-014655;AF1182;2023-09-04;CDG → MUC;Court-courrier;Économique;7.2;6.9;6.7;7.4;9.0;3.7;9.3;Passif;Peut-être;Affaires;Non inscrit;Britannique
SAT-018836;VOL-003915;AF7600;2023-03-07;CDG → MRS;Court-courrier;Économique;7.8;4.2;10.0;8.5;9.0;8.1;7.1;Passif;Peut-être;Affaires;Non inscrit;Française
SAT-018837;VOL-040702;AF7618;2024-11-20;CDG → NCE;Court-courrier;Économique;8.4;9.3;8.0;6.2;9.3;9.4;7.1;Passif;Peut-être;Affaires;Gold;Allemande
SAT-018838;VOL-031537;AF0304;2024-06-17;CDG → BKK;Long-courrier;Économique;7.9;6.8;7.0;7.1;10.0;9.2;8.5;Passif;Oui;Affaires;Non inscrit;Japonaise
SAT-018839;VOL-012042;AF7613;2023-07-23;CDG → TLS;Court-courrier;Économique;7.0;8.4;7.5;4.5;6.9;7.5;8.1;Passif;Oui;Solo;Non inscrit;Autre
SAT-018840;VOL-038701;AF1157;2024-10-17;CDG → AMS;Court-courrier;Économique;7.5;7.0;6.8;6.3;7.8;10.0;6.2;Passif;Oui;Affaires;Platinum;Française
SAT-018841;VOL-024693;AF0211;2024-02-20;CDG → JFK;Long-courrier;Économique;8.4;8.7;6.8;6.1;7.8;9.9;9.2;Passif;Peut-être;Affaires;Non inscrit;Américaine
SAT-018842;VOL-025751;AF7620;2024-03-09;CDG → BOD;Court-courrier;Économique;7.8;7.8;8.9;5.0;8.9;10.0;8.6;Passif;Oui;Famille;Non inscrit;Française
SAT-018843;VOL-024669;AF7132;2024-02-20;ORY → TLS;Court-courrier;Économique;8.3;8.8;8.2;7.5;8.3;10.0;8.2;Passif;Oui;Affaires;Gold;Française
SAT-018844;VOL-051875;AF1152;2025-05-29;CDG → LHR;Court-courrier;Économique;7.1;6.7;5.5;3.7;10.0;9.9;6.2;Passif;Non;Loisirs;Silver;Américaine
SAT-018845;VOL-025581;AF0235;2024-03-07;CDG → ATL;Long-courrier;Économique;7.4;9.4;4.2;7.7;8.3;8.6;8.2;Passif;Peut-être;Famille;Gold;Autre
SAT-018846;VOL-003891;AF1182;2023-03-07;CDG → MUC;Court-courrier;Business;7.2;6.8;7.8;3.7;7.5;9.2;6.5;Passif;Oui;Famille;Silver;Française
SAT-018847;VOL-002252;AF1180;2023-02-07;CDG → LIS;Court-courrier;Économique;7.3;7.8;7.8;7.6;6.1;6.0;8.4;Passif;Oui;Affaires;Non inscrit;Britannique
SAT-018848;VOL-013204;AF7620;2023-08-12;CDG → BOD;Court-courrier;Économique;7.7;8.7;6.2;5.8;9.7;9.8;7.2;Passif;Oui;Loisirs;Explorer;Française
SAT-018849;VOL-020766;AF1166;2023-12-16;CDG → FCO;Court-courrier;Économique;7.1;5.6;5.8;5.1;7.7;10.0;7.1;Passif;Oui;Famille;Silver;Française
SAT-018850;VOL-002391;AF1263;2023-02-09;CDG → CMN;Court-courrier;Business;8.2;8.5;7.2;9.8;7.3;10.0;6.9;Passif;Oui;Solo;Non inscrit;Autre
SAT-018851;VOL-003781;AF1278;2023-03-05;CDG → ABJ;Moyen-courrier;Premium Éco;8.7;9.8;8.8;7.3;9.5;10.0;8.9;Passif;Peut-être;Famille;Platinum;Américaine
SAT-018852;VOL-026678;AF1182;2024-03-25;CDG → MUC;Court-courrier;Économique;7.1;7.3;7.2;8.0;9.6;8.4;3.2;Passif;Peut-être;Loisirs;Non inscrit;Française
SAT-018853;VOL-001292;AF1187;2023-01-22;CDG → VIE;Court-courrier;Économique;8.9;6.4;9.3;8.1;7.8;8.9;8.2;Passif;Oui;Affaires;Ultimate;Américaine
SAT-018854;VOL-042537;AF7128;2024-12-21;ORY → MRS;Court-courrier;Économique;6.3;6.7;6.1;4.7;8.9;2.4;8.6;Détracteur;Oui;Solo;Silver;Autre
SAT-018855;VOL-005735;AF0314;2023-04-07;CDG → DEL;Long-courrier;Économique;8.1;4.9;7.2;5.7;9.4;9.5;10.0;Passif;Oui;Affaires;Non inscrit;Britannique
SAT-018856;VOL-000089;AF1152;2023-01-02;CDG → LHR;Court-courrier;Économique;8.5;6.9;7.5;8.4;9.2;9.4;8.3;Passif;Peut-être;Loisirs;Platinum;Britannique
SAT-018857;VOL-032308;AF1172;2024-06-30;CDG → MAD;Court-courrier;Économique;8.7;4.4;10.0;10.0;8.6;9.8;8.7;Passif;Peut-être;Loisirs;Explorer;Allemande
SAT-018858;VOL-008028;AF0324;2023-05-16;CDG → DXB;Long-courrier;Business;8.6;7.5;10.0;8.3;8.2;9.6;5.5;Passif;Peut-être;Famille;Non inscrit;Française
SAT-018859;VOL-027000;AF7128;2024-03-31;ORY → MRS;Court-courrier;Premium Éco;7.2;4.7;8.3;6.1;7.3;8.9;6.8;Passif;Oui;Famille;Non inscrit;Française
SAT-018860;VOL-031061;AF7134;2024-06-09;ORY → NCE;Court-courrier;Économique;8.0;9.5;4.9;8.5;6.0;9.3;8.1;Passif;Non;Loisirs;Ultimate;Française
SAT-018861;VOL-027991;AF7607;2024-04-18;CDG → LYS;Court-courrier;Économique;7.3;7.3;8.3;6.0;10.0;8.2;3.7;Passif;Oui;Loisirs;Gold;Française
SAT-018862;VOL-019990;AF1267;2023-12-03;CDG → ALG;Court-courrier;Business;8.1;6.8;10.0;7.3;8.2;8.2;9.2;Passif;Peut-être;Affaires;Silver;Allemande
SAT-018863;VOL-022561;AF1187;2024-01-16;CDG → VIE;Court-courrier;Business;7.7;8.2;7.5;4.8;7.6;9.3;8.6;Passif;Oui;Solo;Non inscrit;Française
SAT-018864;VOL-012660;AF7607;2023-08-02;CDG → LYS;Court-courrier;Économique;7.2;8.7;9.8;4.1;8.1;2.1;7.8;Passif;Peut-être;Famille;Silver;Américaine
SAT-018865;VOL-050531;AF7128;2025-05-07;ORY → MRS;Court-courrier;Économique;8.3;6.7;7.2;7.9;8.8;10.0;7.1;Passif;Peut-être;Loisirs;Explorer;Française
SAT-018866;VOL-019485;AF7600;2023-11-25;CDG → MRS;Court-courrier;Économique;7.0;5.3;4.9;3.7;8.1;10.0;6.4;Passif;Non;Loisirs;Gold;Française
SAT-018867;VOL-016190;AF1159;2023-09-30;CDG → FRA;Court-courrier;Économique;8.1;10.0;10.0;7.8;7.8;10.0;4.4;Passif;Non;Affaires;Non inscrit;Française
SAT-018868;VOL-044875;AF7618;2025-01-30;CDG → NCE;Court-courrier;Premium Éco;7.6;7.0;6.1;6.1;7.6;8.4;8.9;Passif;Oui;Loisirs;Silver;Française
SAT-018869;VOL-036088;AF0298;2024-09-03;CDG → HKG;Long-courrier;Économique;6.8;6.9;6.5;5.8;9.5;5.7;8.2;Détracteur;Peut-être;Affaires;Silver;Chinoise
SAT-018870;VOL-027651;AF0286;2024-04-12;CDG → NRT;Long-courrier;Économique;7.0;7.8;6.0;6.3;8.9;10.0;4.2;Passif;Oui;Loisirs;Ultimate;Japonaise
SAT-018871;VOL-051228;AF1204;2025-05-18;CDG → ATH;Moyen-courrier;Business;8.3;9.1;8.2;9.1;6.9;10.0;7.7;Passif;Peut-être;Famille;Explorer;Autre
SAT-018872;VOL-000053;AF0235;2023-01-01;CDG → ATL;Long-courrier;Premium Éco;7.7;8.8;7.1;5.7;8.3;9.3;6.2;Passif;Oui;Famille;Explorer;Française
SAT-018873;VOL-023048;AF0258;2024-01-25;CDG → EZE;Long-courrier;Business;7.3;4.5;9.7;8.1;8.5;9.8;5.2;Passif;Oui;Loisirs;Non inscrit;Autre
SAT-018874;VOL-032680;AF7600;2024-07-07;CDG → MRS;Court-courrier;Économique;8.6;8.7;3.9;9.2;8.8;10.0;8.0;Passif;Peut-être;Famille;Non inscrit;Autre
SAT-018875;VOL-005484;AF0284;2023-04-03;CDG → JNB;Long-courrier;Premium Éco;8.5;7.9;8.8;8.0;8.4;9.0;6.5;Passif;Oui;Affaires;Non inscrit;Française
SAT-018876;VOL-005910;AF0320;2023-04-10;CDG → SIN;Long-courrier;Business;6.5;7.6;6.4;5.5;8.3;2.8;8.2;Détracteur;Oui;Loisirs;Silver;Chinoise
SAT-018877;VOL-046107;AF1152;2025-02-20;CDG → LHR;Court-courrier;Économique;7.2;6.9;4.4;6.6;9.1;10.0;6.7;Passif;Oui;Affaires;Gold;Autre
SAT-018878;VOL-023969;AF0311;2024-02-08;CDG → SGN;Long-courrier;Économique;6.8;4.6;7.2;6.9;9.5;7.1;7.5;Détracteur;Oui;Loisirs;Explorer;Française
SAT-018879;VOL-022514;AF7607;2024-01-15;CDG → LYS;Court-courrier;Économique;8.3;10.0;6.9;7.0;7.7;9.4;5.6;Passif;Oui;Famille;Explorer;Autre
SAT-018880;VOL-049333;AF7613;2025-04-18;CDG → TLS;Court-courrier;Premium Éco;7.0;6.9;6.1;9.1;7.8;7.6;5.1;Passif;Peut-être;Affaires;Explorer;Française
SAT-018881;VOL-039369;AF0256;2024-10-29;CDG → BOG;Long-courrier;Économique;6.0;6.7;4.2;5.0;5.8;9.4;8.0;Détracteur;Non;Solo;Explorer;Chinoise
SAT-018882;VOL-017381;AF7128;2023-10-20;ORY → MRS;Court-courrier;Économique;7.7;8.5;3.6;5.7;9.4;8.8;9.6;Passif;Oui;Loisirs;Non inscrit;Allemande
SAT-018883;VOL-048826;AF1273;2025-04-09;CDG → DKR;Moyen-courrier;Premium Éco;7.5;10.0;5.3;6.7;8.2;9.3;6.2;Passif;Oui;Solo;Non inscrit;Britannique
SAT-018884;VOL-036458;AF7613;2024-09-09;CDG → TLS;Court-courrier;Économique;8.2;8.9;5.7;6.7;8.7;9.3;8.7;Passif;Oui;Affaires;Gold;Française
SAT-018885;VOL-025263;AF0223;2024-03-01;CDG → SFO;Long-courrier;Business;7.7;7.4;6.1;6.0;7.1;8.8;10.0;Passif;Peut-être;Affaires;Non inscrit;Américaine
SAT-018886;VOL-034014;AF1176;2024-07-30;CDG → BCN;Court-courrier;Business;8.2;8.0;8.7;6.5;9.0;10.0;6.8;Passif;Oui;Famille;Non inscrit;Française
SAT-018887;VOL-000310;AF7618;2023-01-06;CDG → NCE;Court-courrier;Économique;7.8;8.7;6.0;6.3;7.4;9.2;8.1;Passif;Oui;Famille;Non inscrit;Chinoise
SAT-018888;VOL-001886;AF7141;2023-02-01;ORY → BOD;Court-courrier;Économique;7.3;7.2;9.9;5.4;6.6;9.2;9.0;Passif;Oui;Famille;Non inscrit;Américaine
SAT-018889;VOL-038423;AF0256;2024-10-13;CDG → BOG;Long-courrier;Économique;6.7;8.4;6.4;9.8;6.9;4.3;5.0;Détracteur;Oui;Famille;Gold;Française
SAT-018890;VOL-013250;AF7607;2023-08-12;CDG → LYS;Court-courrier;Économique;7.0;3.5;9.4;7.6;7.8;8.7;6.3;Passif;Oui;Solo;Non inscrit;Japonaise
SAT-018891;VOL-001247;AF1182;2023-01-22;CDG → MUC;Court-courrier;Économique;7.8;7.2;5.6;7.3;8.4;9.7;7.0;Passif;Oui;Affaires;Gold;Française
SAT-018892;VOL-027249;AF1192;2024-04-05;CDG → ZRH;Court-courrier;Économique;7.3;4.5;7.7;9.1;9.0;7.8;9.0;Passif;Oui;Affaires;Explorer;Française
SAT-018893;VOL-019260;AF7141;2023-11-21;ORY → BOD;Court-courrier;Business;8.2;8.4;6.2;7.7;9.7;10.0;6.5;Passif;Oui;Affaires;Gold;Française
SAT-018894;VOL-027483;AF1273;2024-04-09;CDG → DKR;Moyen-courrier;Économique;8.6;5.7;7.5;7.1;10.0;9.6;8.4;Passif;Oui;Affaires;Explorer;Autre
SAT-018895;VOL-051431;AF0304;2025-05-22;CDG → BKK;Long-courrier;Économique;7.0;5.1;7.8;5.4;6.6;8.9;7.6;Passif;Oui;Affaires;Explorer;Japonaise
SAT-018896;VOL-028025;AF7618;2024-04-18;CDG → NCE;Court-courrier;Économique;8.5;5.9;9.3;10.0;9.1;9.0;7.6;Passif;Peut-être;Famille;Gold;Japonaise
SAT-018897;VOL-000875;AF7600;2023-01-15;CDG → MRS;Court-courrier;Économique;8.2;6.2;10.0;7.4;6.0;9.8;10.0;Passif;Oui;Affaires;Non inscrit;Autre
SAT-018898;VOL-025497;AF0211;2024-03-05;CDG → JFK;Long-courrier;Économique;6.7;6.0;5.4;1.7;9.0;9.8;9.6;Détracteur;Oui;Famille;Non inscrit;Brésilienne
SAT-018899;VOL-007623;AF0256;2023-05-09;CDG → BOG;Long-courrier;Premium Éco;7.6;7.9;7.2;7.9;9.7;9.7;6.4;Passif;Non;Solo;Non inscrit;Française
SAT-018900;VOL-011277;AF0286;2023-07-10;CDG → NRT;Long-courrier;Business;7.0;5.5;8.4;6.2;7.6;10.0;8.7;Passif;Oui;Famille;Non inscrit;Française
SAT-018901;VOL-013633;AF1278;2023-08-19;CDG → ABJ;Moyen-courrier;Économique;7.6;7.7;7.3;5.3;7.3;8.7;6.7;Passif;Non;Loisirs;Gold;Française
SAT-018902;VOL-012245;AF1152;2023-07-26;CDG → LHR;Court-courrier;Économique;7.4;9.4;7.8;5.0;7.5;8.2;9.6;Passif;Oui;Loisirs;Non inscrit;Française
SAT-018903;VOL-043053;AF7145;2024-12-30;ORY → NTE;Court-courrier;Business;7.6;6.9;7.7;8.1;8.8;3.5;8.0;Passif;Oui;Solo;Non inscrit;Allemande
SAT-018904;VOL-048900;AF0286;2025-04-10;CDG → NRT;Long-courrier;Économique;6.2;6.7;4.2;4.5;6.6;8.2;7.8;Détracteur;Oui;Affaires;Non inscrit;Française
SAT-018905;VOL-042143;AF0304;2024-12-14;CDG → BKK;Long-courrier;Économique;7.1;5.7;4.7;7.7;6.1;9.8;8.1;Passif;Non;Solo;Non inscrit;Autre
SAT-018906;VOL-018270;AF7141;2023-11-04;ORY → BOD;Court-courrier;Économique;6.3;8.0;8.5;9.1;7.2;1.0;5.5;Détracteur;Peut-être;Affaires;Non inscrit;Britannique
SAT-018907;VOL-037178;AF0320;2024-09-22;CDG → SIN;Long-courrier;Business;6.8;7.3;6.1;6.8;7.1;8.6;4.9;Détracteur;Non;Solo;Explorer;Américaine
SAT-018908;VOL-038204;AF7613;2024-10-09;CDG → TLS;Court-courrier;Économique;8.0;6.1;7.3;6.9;8.8;10.0;8.9;Passif;Oui;Affaires;Non inscrit;Brésilienne
SAT-018909;VOL-003038;AF0223;2023-02-20;CDG → SFO;Long-courrier;Économique;7.2;9.5;3.7;6.8;9.1;8.6;6.9;Passif;Oui;Loisirs;Explorer;Américaine
SAT-018910;VOL-051588;AF1182;2025-05-24;CDG → MUC;Court-courrier;Business;7.9;6.2;10.0;7.1;8.0;9.7;7.2;Passif;Non;Loisirs;Non inscrit;Française
SAT-018911;VOL-028407;AF7626;2024-04-24;CDG → NTE;Court-courrier;Économique;7.7;6.9;6.3;7.0;7.1;9.8;6.3;Passif;Oui;Loisirs;Explorer;Britannique
SAT-018912;VOL-028631;AF7613;2024-04-28;CDG → TLS;Court-courrier;Économique;7.2;5.3;6.7;8.0;7.4;9.8;5.9;Passif;Oui;Loisirs;Non inscrit;Allemande
SAT-018913;VOL-027053;AF7600;2024-04-01;CDG → MRS;Court-courrier;Économique;7.4;9.2;6.5;7.8;6.8;4.1;9.9;Passif;Non;Loisirs;Non inscrit;Britannique
SAT-018914;VOL-014508;AF7143;2023-09-02;ORY → LYS;Court-courrier;Économique;7.8;7.3;8.0;7.5;6.6;8.9;8.8;Passif;Peut-être;Solo;Non inscrit;Américaine
SAT-018915;VOL-017804;AF0324;2023-10-27;CDG → DXB;Long-courrier;Économique;7.6;6.7;3.4;9.3;6.8;10.0;10.0;Passif;Peut-être;Affaires;Explorer;Brésilienne
SAT-018916;VOL-047422;AF7626;2025-03-15;CDG → NTE;Court-courrier;Économique;7.7;7.1;5.1;9.9;9.7;5.5;8.1;Passif;Oui;Affaires;Explorer;Française
SAT-018917;VOL-044817;AF1198;2025-01-29;CDG → CPH;Court-courrier;Économique;8.0;8.1;6.4;8.4;8.6;8.8;7.3;Passif;Oui;Loisirs;Silver;Autre
SAT-018918;VOL-014208;AF7618;2023-08-27;CDG → NCE;Court-courrier;Économique;7.6;5.4;8.1;5.9;10.0;10.0;6.0;Passif;Oui;Loisirs;Explorer;Française
